chr	start	end	gene_symbol	exon	transcript_id
chr9	122957011	122957209	RABGAP1	2	NM_012197
chr9	122984485	122984719	RABGAP1	3	NM_012197
chr9	122986215	122986419	RABGAP1	4	NM_012197
chr9	122989297	122989471	RABGAP1	5	NM_012197
chr9	122990056	122990213	RABGAP1	6	NM_012197
chr9	122996041	122996151	RABGAP1	7	NM_012197
chr9	122996539	122996605	RABGAP1	8	NM_012197
chr9	122997259	122997361	RABGAP1	9	NM_012197
chr9	122998597	122998766	RABGAP1	10	NM_012197
chr9	123010354	123010528	RABGAP1	11	NM_012197
chr9	123015543	123015636	RABGAP1	12	NM_012197
chr9	123020309	123020459	RABGAP1	13	NM_012197
chr9	123065348	123065461	RABGAP1	14	NM_012197
chr9	123070350	123070424	RABGAP1	15	NM_012197
chr9	123073552	123073677	RABGAP1	16	NM_012197
chr9	123074285	123074428	RABGAP1	17	NM_012197
chr9	123076245	123076286	RABGAP1	18	NM_012197
chr9	123076634	123076762	RABGAP1	19	NM_012197
chr9	123089758	123089850	RABGAP1	20	NM_012197
chr9	123090275	123090385	RABGAP1	21	NM_012197
chr9	123097741	123097845	RABGAP1	22	NM_012197
chr9	123098715	123098798	RABGAP1	23	NM_012197
chr9	123099478	123099549	RABGAP1	24	NM_012197
chr9	123101566	123101763	RABGAP1	25	NM_012197
chr9	123103091	123104865	RABGAP1	26	NM_012197
chr9	123033667	123033742	GPR21	1	NM_005294
chr9	123034171	123035665	GPR21	2	NM_005294
chr9	123356197	123356354	CRB2	1	NM_173689
chr9	123362865	123363188	CRB2	2	NM_173689
chr9	123365917	123366112	CRB2	3	NM_173689
chr9	123366227	123366366	CRB2	4	NM_173689
chr9	123367172	123367357	CRB2	5	NM_173689
chr9	123367573	123367686	CRB2	6	NM_173689
chr9	123370108	123370980	CRB2	7	NM_173689
chr9	123371070	123371578	CRB2	8	NM_173689
chr9	123372177	123372342	CRB2	9	NM_173689
chr9	123373134	123373920	CRB2	10	NM_173689
chr9	123374579	123374695	CRB2	11	NM_173689
chr9	123375217	123375343	CRB2	12	NM_173689
chr9	123376838	123378753	CRB2	13	NM_173689
chr9	124011768	124012468	LHX2	1	NM_004789
chr9	124013961	124014163	LHX2	2	NM_004789
chr9	124015122	124015525	LHX2	3	NM_004789
chr9	124021099	124021304	LHX2	4	NM_004789
chr9	124032420	124033301	LHX2	5	NM_004789
chr9	124257949	124258085	NEK6	1	NM_014397
chr9	124301936	124302054	NEK6	2	NM_014397
chr9	124312509	124312649	NEK6	3	NM_014397
chr9	124313923	124313985	NEK6	4	NM_014397
chr9	124321459	124321569	NEK6	5	NM_014397
chr9	124326330	124326438	NEK6	6	NM_014397
chr9	124327338	124327445	NEK6	7	NM_014397
chr9	124339571	124339665	NEK6	8	NM_014397
chr9	124347709	124347822	NEK6	9	NM_014397
chr9	124350837	124353307	NEK6	10	NM_014397
chr9	124777133	124777360	OLFML2A	1	NM_182487
chr9	124786975	124787238	OLFML2A	2	NM_182487
chr9	124795024	124795131	OLFML2A	3	NM_182487
chr9	124799285	124799491	OLFML2A	4	NM_182487
chr9	124801414	124801663	OLFML2A	5	NM_182487
chr9	124804094	124804342	OLFML2A	6	NM_182487
chr9	124807781	124807966	OLFML2A	7	NM_182487
chr9	124809808	124814880	OLFML2A	8	NM_182487
chr9	124853460	124853600	WDR38	1	NM_001045476
chr9	124854205	124854325	WDR38	2	NM_001045476
chr9	124855634	124855750	WDR38	3	NM_001045476
chr9	124855861	124855958	WDR38	4	NM_001045476
chr9	124856240	124856320	WDR38	5	NM_001045476
chr9	124856469	124856600	WDR38	6	NM_001045476
chr9	124856732	124856881	WDR38	7	NM_001045476
chr9	124857364	124857411	WDR38	8	NM_001045476
chr9	124857502	124857877	WDR38	9	NM_001045476
chr9	124862130	124862398	ARPC5L	1	NM_030978
chr9	124863988	124864107	ARPC5L	2	NM_030978
chr9	124868428	124869439	ARPC5L	3	NM_030978
chr9	124873692	124873764	ARPC5L	4	NM_030978
chr9	124874975	124875151	ARPC5L	5	NM_030978
chr9	124876878	124877733	ARPC5L	6	NM_030978
chr9	125200542	125200906	RABEPK	1	NM_005833
chr9	125203008	125203066	RABEPK	2	NM_005833
chr9	125207564	125207721	RABEPK	3	NM_005833
chr9	125213370	125213522	RABEPK	4	NM_005833
chr9	125220539	125220700	RABEPK	5	NM_005833
chr9	125227910	125228059	RABEPK	6	NM_005833
chr9	125232596	125232745	RABEPK	7	NM_005833
chr9	125233688	125234161	RABEPK	8	NM_005833
chr9	125261826	125261959	GAPVD1	1	NM_001282680
chr9	125268936	125268984	GAPVD1	2	NM_001282680
chr9	125295458	125295574	GAPVD1	3	NM_001282680
chr9	125298890	125299106	GAPVD1	4	NM_001282680
chr9	125301983	125302826	GAPVD1	5	NM_001282680
chr9	125305063	125305149	GAPVD1	6	NM_001282680
chr9	125307413	125307547	GAPVD1	7	NM_001282680
chr9	125307691	125307880	GAPVD1	8	NM_001282680
chr9	125312452	125312612	GAPVD1	9	NM_001282680
chr9	125321433	125321562	GAPVD1	10	NM_001282680
chr9	125323798	125323923	GAPVD1	11	NM_001282680
chr9	125326416	125326589	GAPVD1	12	NM_001282680
chr9	125330078	125330218	GAPVD1	13	NM_001282680
chr9	125331926	125332060	GAPVD1	14	NM_001282680
chr9	125332510	125332629	GAPVD1	15	NM_001282680
chr9	125337018	125337095	GAPVD1	16	NM_001282680
chr9	125337221	125337591	GAPVD1	17	NM_001282680
chr9	125341177	125341264	GAPVD1	18	NM_001282680
chr9	125342219	125342299	GAPVD1	19	NM_001282680
chr9	125346819	125346941	GAPVD1	20	NM_001282680
chr9	125349390	125349519	GAPVD1	21	NM_001282680
chr9	125350295	125350404	GAPVD1	22	NM_001282680
chr9	125350713	125350872	GAPVD1	23	NM_001282680
chr9	125354654	125354841	GAPVD1	24	NM_001282680
chr9	125355644	125355857	GAPVD1	25	NM_001282680
chr9	125359420	125359492	GAPVD1	26	NM_001282680
chr9	125360528	125360725	GAPVD1	27	NM_001282680
chr9	125362606	125367207	GAPVD1	28	NM_001282680
chr9	125747373	125747653	PBX3	1	NM_006195
chr9	125748550	125748623	PBX3	2	NM_006195
chr9	125915686	125915927	PBX3	3	NM_006195
chr9	125929655	125929845	PBX3	4	NM_006195
chr9	125935472	125935607	PBX3	5	NM_006195
chr9	125960684	125960849	PBX3	6	NM_006195
chr9	125962102	125962214	PBX3	7	NM_006195
chr9	125963012	125963101	PBX3	8	NM_006195
chr9	125965831	125967376	PBX3	9	NM_006195
chr9	126326829	126327010	MVB12B	1	NM_033446
chr9	126340508	126340630	MVB12B	2	NM_033446
chr9	126381064	126381171	MVB12B	3	NM_033446
chr9	126386562	126386658	MVB12B	4	NM_033446
chr9	126392066	126392195	MVB12B	5	NM_033446
chr9	126395575	126395697	MVB12B	6	NM_033446
chr9	126421854	126421948	MVB12B	7	NM_033446
chr9	126481369	126481424	MVB12B	8	NM_033446
chr9	126483973	126484032	MVB12B	9	NM_033446
chr9	126503177	126507040	MVB12B	10	NM_033446
chr9	126613928	126614588	LMX1B	1	NM_001174147
chr9	126615383	126615569	LMX1B	2	NM_001174147
chr9	126690836	126691068	LMX1B	3	NM_001174147
chr9	126693142	126693323	LMX1B	4	NM_001174147
chr9	126693524	126693601	LMX1B	5	NM_001174147
chr9	126693746	126693812	LMX1B	6	NM_001174147
chr9	126695839	126696003	LMX1B	7	NM_001174147
chr9	126696294	126701032	LMX1B	8	NM_001174147
chr9	126805040	126805132	ZBTB43	1	NM_014007
chr9	126808793	126808915	ZBTB43	2	NM_014007
chr9	126832487	126838208	ZBTB43	3	NM_014007
chr9	126860639	126860739	ZBTB34	1	NM_001099270
chr9	126879390	126885877	ZBTB34	2	NM_001099270
chr9	126914782	126914975	RALGPS1	1	NM_014636
chr9	126962225	126962346	RALGPS1	2	NM_014636
chr9	126965844	126965951	RALGPS1	3	NM_014636
chr9	126977695	126977745	RALGPS1	4	NM_014636
chr9	127034431	127034514	RALGPS1	5	NM_014636
chr9	127050043	127050132	RALGPS1	6	NM_014636
chr9	127052847	127052939	RALGPS1	7	NM_014636
chr9	127069230	127069356	RALGPS1	8	NM_014636
chr9	127166069	127166206	RALGPS1	9	NM_014636
chr9	127168679	127168772	RALGPS1	10	NM_014636
chr9	127174715	127174782	RALGPS1	11	NM_014636
chr9	127195091	127195217	RALGPS1	12	NM_014636
chr9	127196474	127196631	RALGPS1	13	NM_014636
chr9	127199015	127199066	RALGPS1	14	NM_014636
chr9	127212131	127212236	RALGPS1	15	NM_014636
chr9	127212627	127212719	RALGPS1	16	NM_014636
chr9	127212944	127213049	RALGPS1	17	NM_014636
chr9	127214751	127214842	RALGPS1	18	NM_014636
chr9	127218740	127223166	RALGPS1	19	NM_014636
chr9	127264774	127265021	GARNL3	1	NM_032293
chr9	127291168	127291242	GARNL3	2	NM_032293
chr9	127311636	127311735	GARNL3	3	NM_032293
chr9	127313441	127313559	GARNL3	4	NM_032293
chr9	127318063	127318127	GARNL3	5	NM_032293
chr9	127320715	127320778	GARNL3	6	NM_032293
chr9	127325069	127325095	GARNL3	7	NM_032293
chr9	127332274	127332349	GARNL3	8	NM_032293
chr9	127333023	127333121	GARNL3	9	NM_032293
chr9	127335230	127335333	GARNL3	10	NM_032293
chr9	127336128	127336236	GARNL3	11	NM_032293
chr9	127338116	127338161	GARNL3	12	NM_032293
chr9	127339645	127339751	GARNL3	13	NM_032293
chr9	127342219	127342334	GARNL3	14	NM_032293
chr9	127344235	127344339	GARNL3	15	NM_032293
chr9	127345403	127345477	GARNL3	16	NM_032293
chr9	127348924	127349035	GARNL3	17	NM_032293
chr9	127353846	127353944	GARNL3	18	NM_032293
chr9	127354294	127354410	GARNL3	19	NM_032293
chr9	127355297	127355472	GARNL3	20	NM_032293
chr9	127357219	127357377	GARNL3	21	NM_032293
chr9	127365300	127365366	GARNL3	22	NM_032293
chr9	127383438	127383545	GARNL3	23	NM_032293
chr9	127385027	127385145	GARNL3	24	NM_032293
chr9	127387193	127387331	GARNL3	25	NM_032293
chr9	127388904	127389119	GARNL3	26	NM_032293
chr9	127390641	127390767	GARNL3	27	NM_032293
chr9	127393083	127393660	GARNL3	28	NM_032293
chr9	127397169	127397286	SLC2A8	1	NM_014580
chr9	127397376	127397538	SLC2A8	2	NM_014580
chr9	127397905	127398111	SLC2A8	3	NM_014580
chr9	127399907	127400006	SLC2A8	4	NM_014580
chr9	127402557	127402753	SLC2A8	5	NM_014580
chr9	127403660	127403803	SLC2A8	6	NM_014580
chr9	127403959	127404067	SLC2A8	7	NM_014580
chr9	127404818	127404991	SLC2A8	8	NM_014580
chr9	127405420	127405565	SLC2A8	9	NM_014580
chr9	127407112	127407891	SLC2A8	10	NM_014580
chr9	127424382	127424803	ZNF79	1	NM_007135
chr9	127428832	127428920	ZNF79	2	NM_007135
chr9	127435090	127435216	ZNF79	3	NM_007135
chr9	127435908	127436003	ZNF79	4	NM_007135
chr9	127444029	127445372	ZNF79	5	NM_007135
chr9	127451510	127451669	LRSAM1	1	NM_001005373
chr9	127451929	127452084	LRSAM1	2	NM_001005373
chr9	127454496	127454599	LRSAM1	3	NM_001005373
chr9	127454998	127455054	LRSAM1	4	NM_001005373
chr9	127455576	127455620	LRSAM1	5	NM_001005373
chr9	127457316	127457393	LRSAM1	6	NM_001005373
chr9	127459003	127459071	LRSAM1	7	NM_001005373
chr9	127461173	127461257	LRSAM1	8	NM_001005373
chr9	127462252	127462373	LRSAM1	9	NM_001005373
chr9	127467740	127467830	LRSAM1	10	NM_001005373
chr9	127473801	127473931	LRSAM1	11	NM_001005373
chr9	127478934	127478963	LRSAM1	12	NM_001005373
chr9	127479383	127479505	LRSAM1	13	NM_001005373
chr9	127479839	127479978	LRSAM1	14	NM_001005373
chr9	127481183	127481227	LRSAM1	15	NM_001005373
chr9	127482950	127483020	LRSAM1	16	NM_001005373
chr9	127485736	127485835	LRSAM1	17	NM_001005373
chr9	127487676	127487763	LRSAM1	18	NM_001005373
chr9	127489444	127489518	LRSAM1	19	NM_001005373
chr9	127491215	127491295	LRSAM1	20	NM_001005373
chr9	127492802	127492897	LRSAM1	21	NM_001005373
chr9	127495320	127495418	LRSAM1	22	NM_001005373
chr9	127495964	127496095	LRSAM1	23	NM_001005373
chr9	127497253	127497334	LRSAM1	24	NM_001005373
chr9	127501010	127501143	LRSAM1	25	NM_001005373
chr9	127502774	127503499	LRSAM1	26	NM_001005373
chr9	127612277	127612440	STXBP1	1	NM_001032221
chr9	127651603	127651652	STXBP1	2	NM_001032221
chr9	127653715	127653796	STXBP1	3	NM_001032221
chr9	127658375	127658451	STXBP1	4	NM_001032221
chr9	127660030	127660108	STXBP1	5	NM_001032221
chr9	127661102	127661205	STXBP1	6	NM_001032221
chr9	127663205	127663353	STXBP1	7	NM_001032221
chr9	127665247	127665331	STXBP1	8	NM_001032221
chr9	127666166	127666296	STXBP1	9	NM_001032221
chr9	127668080	127668187	STXBP1	10	NM_001032221
chr9	127669898	127669958	STXBP1	11	NM_001032221
chr9	127672051	127672116	STXBP1	12	NM_001032221
chr9	127673181	127673261	STXBP1	13	NM_001032221
chr9	127675804	127675942	STXBP1	14	NM_001032221
chr9	127676644	127676753	STXBP1	15	NM_001032221
chr9	127678431	127678532	STXBP1	16	NM_001032221
chr9	127680157	127680242	STXBP1	17	NM_001032221
chr9	127682406	127682560	STXBP1	18	NM_001032221
chr9	127690775	127692699	STXBP1	19	NM_001032221
chr9	127612277	127612440	STXBP1	1	NM_003165
chr9	127651603	127651652	STXBP1	2	NM_003165
chr9	127653715	127653796	STXBP1	3	NM_003165
chr9	127658375	127658451	STXBP1	4	NM_003165
chr9	127660030	127660108	STXBP1	5	NM_003165
chr9	127661102	127661205	STXBP1	6	NM_003165
chr9	127663205	127663353	STXBP1	7	NM_003165
chr9	127665247	127665331	STXBP1	8	NM_003165
chr9	127666166	127666296	STXBP1	9	NM_003165
chr9	127668080	127668187	STXBP1	10	NM_003165
chr9	127669898	127669958	STXBP1	11	NM_003165
chr9	127672051	127672116	STXBP1	12	NM_003165
chr9	127673181	127673261	STXBP1	13	NM_003165
chr9	127675804	127675942	STXBP1	14	NM_003165
chr9	127676644	127676753	STXBP1	15	NM_003165
chr9	127678431	127678532	STXBP1	16	NM_003165
chr9	127680157	127680242	STXBP1	17	NM_003165
chr9	127682406	127682560	STXBP1	18	NM_003165
chr9	127684368	127684493	STXBP1	19	NM_003165
chr9	127690775	127692699	STXBP1	20	NM_003165
chr9	127706988	127707192	CFAP157	1	NM_001012502
chr9	127709422	127709693	CFAP157	2	NM_001012502
chr9	127710601	127710754	CFAP157	3	NM_001012502
chr9	127711229	127711496	CFAP157	4	NM_001012502
chr9	127711820	127711950	CFAP157	5	NM_001012502
chr9	127712199	127712349	CFAP157	6	NM_001012502
chr9	127712709	127712875	CFAP157	7	NM_001012502
chr9	127713020	127713206	CFAP157	8	NM_001012502
chr9	127713834	127716002	CFAP157	9	NM_001012502
chr9	127716079	127716163	TTC16	1	NM_144965
chr9	127716844	127717016	TTC16	2	NM_144965
chr9	127717334	127717424	TTC16	3	NM_144965
chr9	127717629	127717772	TTC16	4	NM_144965
chr9	127720078	127720178	TTC16	5	NM_144965
chr9	127720266	127720395	TTC16	6	NM_144965
chr9	127723119	127723333	TTC16	7	NM_144965
chr9	127724120	127724364	TTC16	8	NM_144965
chr9	127724756	127724897	TTC16	9	NM_144965
chr9	127726239	127726404	TTC16	10	NM_144965
chr9	127726970	127727112	TTC16	11	NM_144965
chr9	127727270	127727465	TTC16	12	NM_144965
chr9	127729581	127729668	TTC16	13	NM_144965
chr9	127730636	127731590	TTC16	14	NM_144965
chr9	127786034	127786240	CDK9	1	NM_001261
chr9	127786701	127786782	CDK9	2	NM_001261
chr9	127787518	127787608	CDK9	3	NM_001261
chr9	127787947	127788113	CDK9	4	NM_001261
chr9	127788214	127788385	CDK9	5	NM_001261
chr9	127788544	127788692	CDK9	6	NM_001261
chr9	127789178	127790785	CDK9	7	NM_001261
chr9	127802882	127803062	FPGS	1	NM_004957
chr9	127804285	127804413	FPGS	2	NM_004957
chr9	127804499	127804552	FPGS	3	NM_004957
chr9	127804636	127804700	FPGS	4	NM_004957
chr9	127806973	127807087	FPGS	5	NM_004957
chr9	127807209	127807286	FPGS	6	NM_004957
chr9	127807421	127807482	FPGS	7	NM_004957
chr9	127807586	127807688	FPGS	8	NM_004957
chr9	127808234	127808311	FPGS	9	NM_004957
chr9	127808558	127808705	FPGS	10	NM_004957
chr9	127808800	127808889	FPGS	11	NM_004957
chr9	127809684	127809834	FPGS	12	NM_004957
chr9	127810031	127810106	FPGS	13	NM_004957
chr9	127810945	127811011	FPGS	14	NM_004957
chr9	127813195	127814081	FPGS	15	NM_004957
chr9	128068200	128068580	SLC25A25	1	NM_001330988
chr9	128101096	128101222	SLC25A25	2	NM_001330988
chr9	128101309	128101396	SLC25A25	3	NM_001330988
chr9	128102080	128102115	SLC25A25	4	NM_001330988
chr9	128102370	128102481	SLC25A25	5	NM_001330988
chr9	128103681	128103839	SLC25A25	6	NM_001330988
chr9	128105729	128105881	SLC25A25	7	NM_001330988
chr9	128106150	128106257	SLC25A25	8	NM_001330988
chr9	128106353	128106520	SLC25A25	9	NM_001330988
chr9	128107029	128107179	SLC25A25	10	NM_001330988
chr9	128107260	128109245	SLC25A25	11	NM_001330988
chr9	128149453	128149663	LCN2	1	NM_005564
chr9	128150238	128150374	LCN2	2	NM_005564
chr9	128151638	128151717	LCN2	3	NM_005564
chr9	128151906	128152025	LCN2	4	NM_005564
chr9	128152183	128152284	LCN2	5	NM_005564
chr9	128153100	128153126	LCN2	6	NM_005564
chr9	128153311	128153453	LCN2	7	NM_005564
chr9	128160265	128160486	BBLN	1	NM_024112
chr9	128163443	128163924	BBLN	2	NM_024112
chr9	128203379	128203631	DNM1	1	NM_004408
chr9	128218231	128218304	DNM1	2	NM_004408
chr9	128218582	128218731	DNM1	3	NM_004408
chr9	128219049	128219252	DNM1	4	NM_004408
chr9	128219988	128220086	DNM1	5	NM_004408
chr9	128220181	128220341	DNM1	6	NM_004408
chr9	128222197	128222339	DNM1	7	NM_004408
chr9	128222461	128222596	DNM1	8	NM_004408
chr9	128222793	128222860	DNM1	9	NM_004408
chr9	128224251	128224389	DNM1	10	NM_004408
chr9	128234021	128234107	DNM1	11	NM_004408
chr9	128239445	128239515	DNM1	12	NM_004408
chr9	128239728	128239780	DNM1	13	NM_004408
chr9	128239781	128239783	DNM1	14	NM_004408
chr9	128242225	128242345	DNM1	15	NM_004408
chr9	128246394	128246503	DNM1	16	NM_004408
chr9	128247375	128247486	DNM1	17	NM_004408
chr9	128247924	128247935	DNM1	18	NM_004408
chr9	128248583	128248753	DNM1	19	NM_004408
chr9	128250115	128250356	DNM1	20	NM_004408
chr9	128250725	128250940	DNM1	21	NM_004408
chr9	128254654	128255244	DNM1	22	NM_004408
chr9	128276276	128276402	SWI5	1	NM_001318089
chr9	128276707	128276755	SWI5	2	NM_001318089
chr9	128284510	128284631	SWI5	3	NM_001318089
chr9	128285939	128286033	SWI5	4	NM_001318089
chr9	128288652	128288989	SWI5	5	NM_001318089
chr9	128322839	128322928	COQ4	1	NM_016035
chr9	128323016	128323147	COQ4	2	NM_016035
chr9	128325143	128325239	COQ4	3	NM_016035
chr9	128325779	128325881	COQ4	4	NM_016035
chr9	128332153	128332282	COQ4	5	NM_016035
chr9	128332850	128332943	COQ4	6	NM_016035
chr9	128333474	128334072	COQ4	7	NM_016035
chr9	128340527	128340838	SLC27A4	1	NM_005094
chr9	128343127	128343293	SLC27A4	2	NM_005094
chr9	128345155	128345549	SLC27A4	3	NM_005094
chr9	128348545	128348703	SLC27A4	4	NM_005094
chr9	128350312	128350381	SLC27A4	5	NM_005094
chr9	128350484	128350575	SLC27A4	6	NM_005094
chr9	128352638	128352747	SLC27A4	7	NM_005094
chr9	128353025	128353234	SLC27A4	8	NM_005094
chr9	128353415	128353541	SLC27A4	9	NM_005094
chr9	128355053	128355190	SLC27A4	10	NM_005094
chr9	128355398	128355562	SLC27A4	11	NM_005094
chr9	128355650	128355796	SLC27A4	12	NM_005094
chr9	128360334	128361470	SLC27A4	13	NM_005094
chr9	128371374	128371415	URM1	1	NM_030914
chr9	128378036	128378106	URM1	2	NM_030914
chr9	128387816	128387897	URM1	3	NM_030914
chr9	128389261	128389309	URM1	4	NM_030914
chr9	128389666	128392016	URM1	5	NM_030914
chr9	128420857	128421074	CERCAM	1	NM_016174
chr9	128422868	128422978	CERCAM	2	NM_016174
chr9	128423146	128423263	CERCAM	3	NM_016174
chr9	128424138	128424272	CERCAM	4	NM_016174
chr9	128424410	128424614	CERCAM	5	NM_016174
chr9	128428302	128428421	CERCAM	6	NM_016174
chr9	128428757	128428833	CERCAM	7	NM_016174
chr9	128428930	128429036	CERCAM	8	NM_016174
chr9	128431171	128431303	CERCAM	9	NM_016174
chr9	128434102	128434229	CERCAM	10	NM_016174
chr9	128434410	128434613	CERCAM	11	NM_016174
chr9	128435653	128435905	CERCAM	12	NM_016174
chr9	128436849	128437346	CERCAM	13	NM_016174
chr9	128456006	128456255	ODF2	1	NM_001351578
chr9	128459567	128459657	ODF2	2	NM_001351578
chr9	128460550	128460666	ODF2	3	NM_001351578
chr9	128460942	128461067	ODF2	4	NM_001351578
chr9	128469183	128469353	ODF2	5	NM_001351578
chr9	128471308	128471468	ODF2	6	NM_001351578
chr9	128472913	128473042	ODF2	7	NM_001351578
chr9	128473610	128473741	ODF2	8	NM_001351578
chr9	128481580	128481651	ODF2	9	NM_001351578
chr9	128482816	128482887	ODF2	10	NM_001351578
chr9	128483938	128484054	ODF2	11	NM_001351578
chr9	128484701	128484886	ODF2	12	NM_001351578
chr9	128485365	128485474	ODF2	13	NM_001351578
chr9	128487890	128488025	ODF2	14	NM_001351578
chr9	128492426	128492536	ODF2	15	NM_001351578
chr9	128492701	128492805	ODF2	16	NM_001351578
chr9	128494510	128494668	ODF2	17	NM_001351578
chr9	128496041	128496141	ODF2	18	NM_001351578
chr9	128498413	128498575	ODF2	19	NM_001351578
chr9	128499001	128499126	ODF2	20	NM_001351578
chr9	128500067	128501292	ODF2	21	NM_001351578
chr9	128504719	128504904	GLE1	1	NM_001003722
chr9	128508876	128509097	GLE1	2	NM_001003722
chr9	128515529	128515639	GLE1	3	NM_001003722
chr9	128522668	128522816	GLE1	4	NM_001003722
chr9	128523280	128523340	GLE1	5	NM_001003722
chr9	128523592	128523846	GLE1	6	NM_001003722
chr9	128525192	128525423	GLE1	7	NM_001003722
chr9	128527179	128527291	GLE1	8	NM_001003722
chr9	128527456	128527525	GLE1	9	NM_001003722
chr9	128533513	128533655	GLE1	10	NM_001003722
chr9	128533761	128533951	GLE1	11	NM_001003722
chr9	128536355	128536484	GLE1	12	NM_001003722
chr9	128537986	128538090	GLE1	13	NM_001003722
chr9	128539616	128539698	GLE1	14	NM_001003722
chr9	128540275	128540338	GLE1	15	NM_001003722
chr9	128541102	128542285	GLE1	16	NM_001003722
chr9	128552587	128552696	SPTAN1	1	NM_001130438
chr9	128566738	128566977	SPTAN1	2	NM_001130438
chr9	128568772	128568897	SPTAN1	3	NM_001130438
chr9	128574675	128574815	SPTAN1	4	NM_001130438
chr9	128575199	128575345	SPTAN1	5	NM_001130438
chr9	128576823	128576956	SPTAN1	6	NM_001130438
chr9	128577129	128577273	SPTAN1	7	NM_001130438
chr9	128577352	128577506	SPTAN1	8	NM_001130438
chr9	128578110	128578245	SPTAN1	9	NM_001130438
chr9	128579637	128579738	SPTAN1	10	NM_001130438
